uniqueID,drugName,condition,review,rating,date,usefulCount
209790,Aspirin / butalbital / caffeine / codeine,Headache,"""ASCOMP 30mg. Works wonders for my horrible headaches. I take with a meal or small snack, so my tummy doesn&#039;t get upset by the aspirin.""",10,15-Sep-14,19
164511,Diclofenac,Rheumatoid Arthritis,"""Awesome works better than any other anti-inflammatory. I couldn&#039;t walk if it weren&#039;t for them.""",10,28-Jun-12,58
171822,Meloxicam,Rheumatoid Arthritis,"""Immediate improvements in my joint arthritis level was noticed within 3 days and I&#039;ve been able work regular hours.""",10,8-Aug-13,76
163292,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,"""I wanted to tell everyone that I was diagnosed with migraines about 12 years ago, and I was prescribed Midrin / Duradrin / Epidrin ever since.  I can tell you, that it is the MOST effective migraine medication that I have personally taken.  My migraines have been so vicious over the last 12 years that I have tried EVERYTHING over-the-counter and prescription, trying to prevent them in the first place.  I guess at this point in my life so far, nothing we have tried has really had any true success. Either the medicines I was taking to prevent them in the first place caused more side effects than what I could tolerate.  I take 2 caps and feel relief usually within 30 minutes and side effects are minimal.""",10,26-Oct-10,14
19566,Pregabalin,Neuropathic Pain,"""I have been on Lyrica for about three weeks and I feel that my experience may help. I have chronic nerve damage in my arm and sympathetic nerve damage. If you are about to begin the Lyrica ride expect the following. You will be living in a cloud. I noticed a few reviews explained it as that, and I feel they hit the nail on the head. You literally feel drunk. """,7,16-Jun-13,99
183194,Cymbalta,Chronic Pain,"""I have been on Cymbalta 60mg for chronic abdominal pain for 3 years. It has been a life saver for me and dropped my narcotic use (hydrocodone) down to a 30 day prescription lasting me a year.  I did notice earlier this year more pain and with that more of the narcotic need and depression.  My Dr. raised me up to 90mg (one 60mg and a 30mg) and I haven&#039;t had need of the hydrocodone for 3 months.  I&#039;m very satisfied.""",10,2-Jul-13,104
87590,Naproxen,Sciatica,"""I&#039;d had sciatica for 6 weeks before doctor prescribe naproxen 250mg twice a day have been taking for two weeks cant say much relief for things like walking but a little for when at rest and can now at least sleep on affected side""",7,11-Jul-15,18
164393,Diclofenac,Back Pain,"""I have been on this medicine for almost 3 weeks and still have a lot of back pain. I am disabled from pain however and also have neuropathy in both feet from my back conditions. I also suffer from fibromyalgia.50 mg x3 per day is my dosage along with gabapentin 300mg x3 daily.""",6,30-Jul-16,5
41006,Acetaminophen / oxycodone,Chronic Pain,"""Works fairly well when taken around the clock 4 times a day.  I take it to treat chronic pain caused by multiple bone spurs in my neck causing nerve compression and severe pain in my shoulder/arm/neck.""",8,27-Sep-14,23
69259,Celebrex,Osteoarthritis,"""Worked like magic for my Mom. She can now move around without pain and do the things she coundn&#039;t do before.""",10,19-Jun-15,44
189395,Oxycodone,Chronic Pain,"""I would just like to say that I have been taking Oxycontin along with other strong pain medication for years,   I have been blessed by doctors who understand what chronic pain can do to your life and not being afraid to prescribe what is needed.   Although I am still in chronic pain, I would not be able to get out of bed without these medications.   
""",9,12-Sep-12,104
50189,Gabapentin,Neuropathic Pain,"""20 years plus of left arm pain.  Been on just about everything from aspirin to 180mg morphine 3x a day. I am a veteran from the marine corp so my meds came from the VA.  But I was given this medication once and I took it for a day and it did not work, so I set it aside. I took myself of all meds except Ultram.   Started to take to much. M.D told me better take it easy or you will be cut from meds at VA. Once again I was prescribed gabapentin.  Three times a day.  After a week of taking it, I thought to myself WOW what&#039;s going on here.  Cutting back on Ultram and this stuff is working.  I have been through so so, so, much.  I have thought about harming myself because of my pain. First thing that works. Thanks for helping people like me.""",9,19-Jan-15,39
25408,Acetaminophen / phenyltoloxamine,Headache,"""I tried percogesic for the first time when I had a recurring headache for 5 days. I tried everything to relieve the pain and nothing worked.  A friend told me about percogesic and I bought some.  My headache was relieved and I was able to sleep all night!  It really works and I would definitely recommend it!""",10,16-Aug-08,10
57773,Acetaminophen / hydrocodone,Back Pain,"""After 4 lumbar surgeries, pain in my legs and lower back were extremely intense with a maximum sitting time of 10 minutes before pain reach a 9. I worked with a pain management clinic and was prescribed hydrocodone. This pain reliever helped for about 6 months and then the pain seemed to have increased to an unmanageable level. I worked with the pain management center and was prescribed Nucynta ER 200mg. The combination of Nucynta and Hydrocodone provide a level of pain relief that makes life tolerable. I can work a 45 hr week provided I have the pain relievers. Without the pain relievers I would likely be not able to work. """,9,28-Dec-13,25
205130,Acetaminophen / aspirin / caffeine,Migraine,"""The best and available over the counter.""",10,27-Aug-13,12
177559,Duloxetine,Chronic Pain,"""Nightmares,  didn&#039;t help with pain.""",3,16-Nov-15,15
205252,Acetaminophen / aspirin / caffeine,Migraine,"""Excedrin Migraine is a tiny little gift from God. I&#039;m 28 and have been dealing with migraines my whole life. I just had a killer migraine about 30 minutes ago...one of those so bad that you feel nauseous, disoriented, and like your brain is swollen. I am feeling SO much better now and can continue with the rest of my day like normal. I truly think Excedrin Migraine works as good if not better than several onset migraine medications I&#039;ve tried in the past. I keep a bottle in my car, my purse, and my office desk because I never know when a migraine will strike. Thank you Excedrin for making my migraines more manageable!""",10,23-Oct-15,9
112096,Gabapentin,Neuropathic Pain,"""It&#039;s wonderful not to feel so much pain anymore (I have spine damaged nerves) """,10,4-Jun-17,13
50078,Gabapentin,Neuropathic Pain,"""I am on 600 mg morning, 600 mg mid day and 1200 mg at bedtime for nerve pain (complex regional pain syndrome), I notice little relief. A lot of side effects, sleepy, foggy minded just to name a few. I have been on it for almost 6 months, started at 300mg 3 times a day. Hoping for relief.""",4,24-Aug-15,8
72019,Tramadol,Chronic Pain,"""After a 3-month heavy regimen of surgeon-prescribed oxycodone due to a head-on collision, the oxy was replaced with generic tramadol 50 mg, 1-2 tablets every 4-6 hours. At first I hated it, the numerous side effects caused more suffering than my injuries. I later saw a pain-management specialist who lowered the dosage considerably for my 90-lb frame to 25 mg every 8 hrs and I&#039;ve had much improvement. My pain is more tolerable, I have no more side effects, nor do I need to sign a waiver to obtain it. Most importantly, I can now  function more normally and even drive short distances again. In my case, the correct dosage is the key to success.""",7,4-Aug-16,25
177773,Duloxetine,Chronic Pain,"""The first pill very strong so waited till in bed and when the severe pain from shingles hit I took 2nd pill..instant relief. I was so glad I had the medicine and still have the bottle of pills as I never needed another. One pill got me
through the worst pain I had with shingles. I would not have a need for any now but saved in case shingles returned. I think it a tad bit too strong for most
pain that could be treated with a lessor degree of strength. 2 pills used out of whole bottle.  It was expensive but actually just one pill did the job.""",10,13-Jul-14,78
71600,Tramadol,Back Pain,"""I have chronic pain that can be so severe it makes me nauseated. Most days 50mg. every 4 hrs helps. But there are  days when nothing can touch my pain.""",6,29-Jun-17,8
163939,Ibuprofen,Headache,"""I used to take Advil for headaches years ago. I must have taken a lot of it, because I had many headaches.  It worked great at the time. Now I have micro colitis which can be caused from taking to much of this NSAIDS. I really wish Google was around back in the day when I was popping all those Advil! I wouldn&#039;t be in the situation I&#039;m in now with my stomach problems!""",4,21-Nov-17,0
49903,Gabapentin,Neuropathic Pain,"""Helping with my leg pain after hip surgery but bad dreams.""",4,31-Dec-15,5
164554,Diclofenac,Migraine,"""I have suffered from prolonged migraines for over 20 years.  This is the first medicine I have used that relieved my pain.  My recent migraine was going on twelve hours when it was suggested that I try this medication.  Within 1 1/2 hours it was gone.  I am hoping not to use it again for a while, however the next time I need Cambia and it works, I will have found my miracle.""",10,27-Nov-11,52
91925,Lyrica,Neuropathic Pain,"""I recently had back surgery for spinal stenosis.  I was having leg pain and the pain in my leg was worse than before surgery.  After surgery I was also experiencing new pain of stabbing, electrical sensations in addition to the pain I previously had.  I was prescribed Neurontin and the doctor kept raising the dose with no difference in my pain.  I heard of similar experiences and being switched to Lyrica and it made a huge difference.  I was in so much pain day after day.  I switched to Lyrica and I have had nearly full relief of the pain I was having.  I can&#039;t even describe how much this medication has helped me.  If you find yourself in the same experience there is hope.  Keep communicating with your surgeon and try Lyrica.""",10,21-Oct-15,55
19654,Pregabalin,Migraine Prevention,"""When I started taking Lyrica for my migraines, my &quot;episodes&quot; were less severe and lasted a shorter amount of time. I have not experienced any of the side effects. So, for me Lyrica has been a big help.""",9,10-Feb-11,42
189326,Oxycodone,Chronic Pain,"""Good not many side effects apart from anxiety and mild to moderate depression.
Deals good with the pain.""",8,14-Dec-13,24
87681,Naproxen,Osteoarthritis,"""I have been taking Naproxen for 7 months 500mg and it is very effective but does have an impact on the stomach. I recently caught gastroenteritis and what normally lasts for 48 hours lasted 11 days, which may have been down to my weakened stomach lining. I was dehydrated and lost 1.5 stone. I am now going to try and manage the pain with ibuprofen and paracetamol.""",7,20-Jul-11,17
50197,Gabapentin,Migraine,"""I started having headaches, pressure, and a hangover like feeling in the mornings about a year ago.  In early December 2014 I was diagnosed with migraines which were causing my issues.  My neurologist put me on 300mg of gabapentin and I felt great from 12/5-12/20. I started getting the morning hangover feeling again on 12/21.  My neurologist is now upping the dosage, hope it gets me back to that point/place.""",9,26-Dec-14,28
177410,Duloxetine,Chronic Pain,"""i was skeptical. Other meds had not worked for pain.  The pain from spinal stenosis and other arthritis and nerve pain was decreased the day after I started taking it.  The effectiveness diminished after a month so the dose was increased and it is working well . I have decreased other pain meds, can walk better and am able to do much more""",9,18-Jun-16,63
163295,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,"""Medication works always. Takes the edge off, my headaches are absolutely unbearable.""",10,5-Oct-10,6
205229,Acetaminophen / aspirin / caffeine,Migraine,"""I LOVE Excedrin migraine, it&#039;s literally the only OTC pain reliever that completey gets rid of my migraines. Advil, and Tylenol just does not even touch my migraine to relieve it, but this is definitely my favorite migraine cure, gets rid of tension, light sensitivity, and all... I suffer chronic migraines due to genetics, and this I highly recommend for anyone suffering a bad migraine""",10,9-Aug-16,10
19247,Pregabalin,Neuropathic Pain,"""I have nerve pain in both legs due to nerve toxicity caused by levoflox two months ago which makes my life miserable and gave me unparalled stress and insomnia. I took 75 mg lyrica twice a day and this reduced my pain almost completely. However due to several side effects I am afraid to continue taking it but I don&#039;t have a choice coz the other medicines too have as terrible side effects. Its so discouraging that so far science has not been able to find a cure. By treating a particular health problem the side effects are bringing other bothersome problems too""",8,6-Aug-16,33
183019,Cymbalta,Chronic Pain,"""Was taking this along with 450mg of Lyrica a day and 150mg of Tramadol a day. Nothing helped with pain but I went into such a depression that I could no longer even go out into public. I slowly weened myself off of all of it. I have pain but at least I can go out into the public.""",2,31-Aug-15,34
87484,Naproxen,Back Pain,"""Two days ago I was getting out of my car . I slipped on the gravel, twisting and slipping the lower discs in my back. For two days I haven&#039;t been able to move without excruciating pain . I have been crying for two days I&#039;ve taken Advil, Tylenol, Motrin muscle relaxers. Just a few hours ago my friend cones over hands me two aleves and some warm water. Within 30minutes I&#039;m not lying the pain is gone. Thank you aleve, i promise to pass the word of your greatness.""",10,26-Sep-16,33
92000,Lyrica,Neuropathic Pain,"""I am 36 years old and had a lot of chemotherapy.  Now I have extremely bad electrical pain in my feet mostly at night but during the day too. Was taking gabapentin but I got really sick not sure if it was because of that but my doctor took me off it and put me on Lyrica 50 mg 2xday but I only take one at night because it makes me dizzy. The one at night works great. The pain before was so bad that I was starting to not be able to drive but now I am fine.""",10,15-Apr-14,77
205145,Acetaminophen / aspirin / caffeine,Migraine,"""Best medicine ever for migraines.""",10,6-Jul-11,12
72196,Tramadol,Back Pain,"""I&#039;m 31. After 10 yrs of sciatica pain caused by bulging discs and fracture I was prescribed tramadol. They are amazing. No side effects. And no pain, only take 30 mins to kick in. They help me so much in my heavy lifting job. I take them when I&#039;m in a lot of pain. Other times I just try deal with the pain.""",10,26-May-14,72
91900,Lyrica,Neuropathic Pain,"""Seemed to work within 3 hours a little constipated muscle twitches and soreness""",9,24-Jan-16,28
177816,Duloxetine,Chronic Pain,"""I started taking Cymbalta approx. 4 weeks ago.  Its a miracle far as I&#039;m concerned. I have low back pain, fibromyalgia and increasing anxiety disorder.  Within 4 days I felt immediate relief from pain all over. I haven&#039;t felt this good in years. I am also on Lyrica and am going to see if I can lower my dose or even discontinue it and see if I&#039;m still pain free. My anxiety is starting to lessen now as well. I don&#039;t have many side effects, mostly more tired so I will take it at night.  Definitely try it. It&#039;s worth it!""",9,11-Mar-13,75
116616,Aspirin / carisoprodol,Muscle Pain,"""Soma is very effective as a muscle relaxant and I sleep much better when I take it. No nightmares, just better sleep. Helps muscle pain and tension. (I have Fibromyalgia) I also have taken it for acute back and neck pain and it is quite wonderful. The only downside is I swear I am starving when I&#039;m taking Soma like I never feel full, I&#039;m sure I would gain weight if I took it long term. It also can be difficult to stop taking it if you&#039;ve taken it for a month or more, the body builds up a dependency. Short term for me though it is a wonderful medication,""",9,1-May-15,1
40955,Acetaminophen / oxycodone,Chronic Pain,"""Percocet is great for relieving my chronic pain. I have endometriosis, and have tried so many pain relievers- Naproxen,  Tramadol, Norco, and MS Contin to name a few. Oxyxodone has worked best for me because the onset is fast and it is a little stronger than Norco and Tramadol. The only downside is I only get about 3 hrs of pain relief from one dose, but its a life saver when your in horrible pain.""",9,5-Aug-17,2
177802,Duloxetine,Chronic Pain,"""My rheumatologist had me on a very high dosage, so much that I had to pay for two seperate scripts at the pharmacy. I guess so many people do have a positive response to this med, my doctor thought increasing the med mg would result in symptom improvement, however that wasn&#039;t the case. I hated (that&#039;s a strong word for me) Cymbalta. I was told I acted like another person while on it and not in a good way. Even though I strictly followed my pharmacist and doctors directions when tapering off if this med, I still had severe withdrawal during and after reducing the mg. I even called the doctor and pharmacy because I was so concerned; I all but went to the emergency room in the beginning stages since I had never had withdrawal symptoms before.""",1,28-Oct-13,84
57739,Acetaminophen / hydrocodone,Back Pain,"""This little pill saved my life. I fell off a roof 14 years ago and been on Norco for 6 years and they have been great I can almost work normal, I&#039;m an air conditioning man. I can perform almost all my tasks, great pill. Would recommend for anyone.""",10,21-May-13,71
180300,Diclofenac,Osteoarthritis,"""I was skeptical that a topical application would be effective. I&#039;ve used Biofreeze my chiropractor recommended which was OK but not great.

Got a generic form of Solaraze from the pharmacy in a pump dispenser which makes measuring the gel quick and easy.

My mid back aches vanished after the first application.
Left hip pain disappeared after first application.
Lower back pain has eased so I will continue to apply until the pain is further reduced and hopefully eliminated.
Once my low back is better I&#039;ll apply on my right knee and neck.

I have multi-level degenerative disks with some stenosis.

Had back pain since my 20&#039;s, now in my mid fifties.

This is one of the most effective treatments to date.""",9,24-Jun-16,6
47943,Naproxen / sumatriptan,Migraine,"""I generally always have a headache but can get through the day with no problems. But recently my headaches really trigger my migraines and with them I get nausea, sensitivity to light, and extreme pain in my head! When I explained this to my doctor he prescribed Treximet and I am so glad he did. I take one pill on my onset of a migraine and within 30-60 minutes I have complete relief. I&#039;m so happy I found out about Treximet !""",10,24-Aug-15,7
203294,Indomethacin,Cluster Headaches,"""I have hemicrania continua since 1999. First attempt of indo made me ten foot tall.  Second attempt when I had stopped working worked fine.  Indo completely got rid of the pain after a few days of taking it.  Trouble is two years later I forgot to take it one day and the pain is back with a vengeance. Neurologist reckoned it should start working again after 6 weeks but it hasn&#039;t.  Now taking carbamazepine for trigemenial neuralgia.""",8,1-Mar-17,0
50195,Gabapentin,Migraine,"""I was taking Topamax 200 mg every day for my monthly migraines and it was working well until I went to my eye doctor and he checked the pressure in my eyes. I had a high pressure in my left eye so my doctor put me on gabapentin. I take 200 mg every day and its been great. Even when I do get a migraine its very muted and very tolerable. Great medicine!""",9,2-Jan-15,46
71952,Tramadol,Back Pain,"""This drug has helped me for 3 yrs after 3 athroscopic knee surgeries and finally a total replacment ( 5 yr period) getting off the vicoden was horrible! know I have been though 1 neck fusion, 3 back surgeries ending with a fusion. I have sever arthritise in my back. The tramadol helps me to be able to resume my life some what, with out the agonizing pain that I live with. I take 50 mgs 4x a day. I do not feel as if I need my dosage uped after this long. Iseem to do just fine. I can have my grandchilderen, work in my garden, and do genral houshold chores. In general I can continue a fairly normal life.""",10,30-Jun-15,37
71914,Tramadol,Back Pain,"""The dose in the morning is effective for my pain but during the day when it wears off following doses are not very effective.""",6,22-Dec-15,22
220953,Diclofenac / misoprostol,Osteoarthritis,"""Just started taking Arthotec, but I can tell a difference already.  I have less pain.  I also feel very hungry and nauseous.  I&#039;ve had a little dizziness too.""",7,26-Feb-13,65
230289,Meloxicam,Rheumatoid Arthritis,"""Male age 73. Meloxican 7.5.   I have developed a rash and itch after six days, weight gain, and decreased urinating.  The rash and itch according to the side effects description can become severe.  I am discontinuing its use.""",1,5-Sep-16,19
25400,Acetaminophen / phenyltoloxamine,Headache,"""I have severe migraines and Percogesic over the counter helps like no prescription medicine.  I first tried this from a sample at a chemist in 1973.  I have kept it in my cabinet since. Now I cannot find it.  My bottle is out of date and am so worried. """,10,20-Nov-12,7
177880,Duloxetine,Chronic Pain,"""After suffering in a very serious way from chronic neck and back pain for about 5 years, I was giving up.  I had no major injury, but small &quot;normal range&quot; disc ruptures protruding in my C5 and C7  with other old back injuries.  Fibromyalgia/Neuralgia.  I&#039;ve gone through multiple specialists, MRIs, physical therapists, chiropractors, and acupuncturists.  Some relief here and there, mostly with acupuncture and specific stretching.  Pain was horrible.  Finally after persistent research, I found what truly works for me:  Cymbalta (normal dose) with daily SAM-E and Malic Acid supplements.  It took about 2 months to fully work, but now I&#039;m virtually PAIN FREE.  Cannot thank God enough for this.""",8,8-Jun-13,142
163355,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,"""I was diagnosed with severe headaches at the age of three. My doctors concluded I was born with severe headaches and was finally able to explain my pain at age three. I have been taking Midrin since 1988 and I thank my doctor for prescribing it. Every time a new Headache medicine came out I tried it, none of them did anything to relieve my pain ever. Yes, narcotic medicines help to lessen the pain until the pain ceases. Midrin is the only medicine I have ever taken that actually repairs the problem. I take 2 Midrin and a Flexeril at the onset, or as soon as I can and one Midrin every hour to a maximum of 5 in a 24 hour period until the I feel relief coming on. Midrin has never failed me, ever.""",10,22-Aug-12,32
189095,Oxycodone,Chronic Pain,"""Dazidox is instant release oxycodone tablets, and works very well. I take the 20mg tablet for breakthrough pain, haven&#039;t needed a dose increase in over a year, and actually works every time!! No complaints at all with the medication!""",10,30-Jun-17,13
180420,Diclofenac,Osteoarthritis,"""Good alternative to oral NSAIDs. It does get the medicine into your system and that helps.""",6,24-Mar-10,23
47981,Naproxen / sumatriptan,Migraine,"""Very effective. Incredibly expensive.""",8,26-Feb-13,1
87666,Naproxen,Back Pain,"""I have been on medication for 14 months whilst the doctor tried to work out what the pain was. Finally had an MRI and I have 3 slipped discs. Have 100mg Tramadol 4x a day with 20mg Amitryptiline and it has no effect whatsoever. I read about Naproxen and have been prescribed it today.  The relief was almost immediate and I am hoping for my first solid nights sleep in over a year. Fingers crossed.""",10,25-Sep-12,28
232196,Cymbalta,Chronic Pain,"""Nightmares,  didn&#039;t help with pain.""",3,16-Nov-15,15
177355,Duloxetine,Chronic Pain,"""I have  Tumor Necrosis Factor Receptor Associated Periodic Syndrome (TRAPS Syndrome) and am in near constant pain (joints, pleurisy &amp; abdominal)
I started with 90mg of Cymbalta after breakfast and it certainly takes the edge off of the pain! I don&#039;t really have any side effects to speak of. I also take Plaquenil &amp; Sulfasalazine for joint stiffness and rash with fever.""",7,6-Jan-17,33
182722,Cymbalta,Chronic Pain,"""I was prescribed this medication for depression several years ago. I did not think it was helping me so I had my doctor take me off of it 8 months ago. I was determined to handle my depression without it as I just wasn&#039;t seeing a big difference. Whoa. Was I wrong. I finally went back on it three days ago, and I can tell you that everyone I knew with rheumatoid arthritis, or osteoarthritis (as I do), my depression only worsened once my pain level increased each day, until finally I tried it again. Everyone I know who has pain from arthritis who has tried to stop taking Cymbalta, has returned to it much, much sooner than I did. I am sorry I suffered as long as I did before trying it again. It is a life saver and had given me my life back.""",8,30-May-17,36
189390,Oxycodone,Chronic Pain,"""I&#039;ve had 10 surgeries on both of my legs. I just started going to a doctor this month and they gave me roxys. They work more than any other medicine out there. I&#039;m so happy I can now take my son for a walk and do things that I couldn&#039;t before. I want to thank my doc for taking my pain away.""",10,23-Oct-12,85
180394,Diclofenac,Osteoarthritis,"""Was prescribed this after a fall on my lower back and it worked wonders. I like to put it on at night and then wake up pain free. I have now started to use it on my arthritis in my neck. Can move freely 5 minutes after application with only slight pain (although I can still hear all the clicking noises).""",9,27-May-11,42
164597,Diclofenac,Back Pain,"""I take this medicine once a day when I have back pain or stiff neck, it works great, helps reduce the pain immediately. Very effective drug.""",9,10-Oct-09,44
19364,Pregabalin,Neuropathic Pain,"""I had spinal fusion several years ago and since have suffered pain. Recently my feet started tingling painfully with loss of feeling. Lyrica has been a life saviour for. these problem.""",10,19-Oct-15,44
72042,Tramadol,Chronic Pain,"""Did not help at all! Tylenol and ibuprofen are stronger.""",1,2-Jun-15,10
189394,Oxycodone,Chronic Pain,"""I had 2 spinal fusions one on 5-5-10 and the 2nd one 11-11-11 and they both have failed. This is my 1st time being on oxycontin I was previously on 2 different strengths of oxycodone, which worked well for me but pain management wanted me to be on oxycontin and oxycodone and without my pain meds I can not get out of bed. I had 2 collapsed, bulging disc in my lower lumbar I started out with a cage and it never fused now I have a plate which is not taking. I have degenerative disc disease, sciatica, and many more problems I have more bulging disc and a cracked vertebra but I am really hesitant to have another back surgery due to the previous experiences.""",7,15-Sep-12,63
195151,Famotidine / ibuprofen,Osteoarthritis,"""I had a sample and the first time I took it mypain was gone in 2 hours. For almost 2 days I hardly had any pain.""",9,29-Oct-15,0
230269,Meloxicam,Osteoarthritis,"""I took this drug for about 5 days as directed, for low back arthritis -- I became despondant about my life -- and did not immediately connect this feeling to meloxicam.  When I got to thinking about it I checked the side effects, and the oddly specific and very accurate &quot;discouragement&quot; was a side effect.

I&#039;m a tough kid, oilfield worker, long time rugby player etc -- and I&#039;m not kidding when I tell you there was a three day period there where I honestly felt like I was an inch from crying -- and I probably would have been crying if I just wasn&#039;t so tired of life, and going nowhere etc (mind you, this was during the oil boom, so I was doing great).

I removed myself from the med, and started to be my old sunny self within a day or 2""",1,14-Oct-17,13
47956,Naproxen / sumatriptan,Migraine,"""I love this medicine.  It works!  I too couldn&#039;t get it for awhile because of how expensive it was.  I was actually notified by Blue Cross that if I did a three month trial of having my doctor write a script for the medications of Treximet separate (Imitrex pills and Naproxen pills) and see how those two separate medicines worked for my Migraines then if I still didn&#039;t get satisfactory results of these two medicines separately then they would pay for the Treximet pills.  I did the trial for three months and I didn&#039;t get the instant results like the Treximet pills, also bad heart burn from the Naproxen.  So I had my doctor report back to Blue Cross after the trial 3 month period that I wasn&#039;t getting the results I wanted and they started covering it.""",10,9-Feb-11,3
183192,Cymbalta,Chronic Pain,"""I gave this medication a 4 because I lost 10 pounds in 2 months on it. It did nothing for my pain and depression, though. I took 60 mg and I weighed from 110-120lbs.""",4,8-Jul-13,45
189294,Oxycodone,Chronic Pain,"""I was in MMA class the  Next minute 4 things in my knee snapped. So for 3 months got put on Oxy 5 mil. In bed for 3 months with chrutches and cast on. For my weight I required 2 pills at once so between 5_15 mins pills worked . only downside pills only lasted in me for 1_2 hours then I need more. Yes these pills 100 percent work on me and definitely would help other people in same condition depending on conditions. Did i get Addicted no.... Only take this medication when you have pain or what doctors tell u it is a very very high pain killer. PS can lead to death if taken wrong or too much""",9,30-Sep-15,22
189207,Oxycodone,Chronic Pain,"""Very good, the only bad experience is trying to get the prescription filled. A lot of pharmacies wound fill for certain Doctors. The DA makes a list of Doctors the that have a lot of patients and start giving them a hard time and tell the Pharmacies not to fill for them. But they don&#039;t realize that there aren&#039;t enough Pain management Doctors in certain areas especially in clinics for the poor.   So too many people especially the elders have to go through life in chronic pain.  """,9,16-Dec-15,44
2858,Acetaminophen / pamabrom,Back Pain,"""I will recommend this to anyone. I actually ran across this at the pharmacy It was on the bottom of the shelf and for a good price. When I took it I felt relief within 20mins and was able to get a good nights rest.""",10,7-Jan-16,11
48004,Naproxen / sumatriptan,Migraine,"""Used when migraine has already formed and still reduces pain.  Needs to be taken twice for maximum reduction of symptoms.  Last minute resort usually, as it is pretty expensive.""",9,7-Apr-11,2
164509,Diclofenac,Back Pain,"""This is the only medication that helped with my lower back pain that was caused from a car accident.""",9,31-Jul-12,37
220936,Diclofenac / misoprostol,Osteoarthritis,"""I have been taking this medication for well over a year now and I am totally satisfied. It has made my arthritis bearable. Even though my prescription allows me to take 2 a day, so far I have only taken 1 before bed time.  I am nearly 76 years old. My husband who is 65 started taking the same medication but he takes at least 2 every day.  He also has 2 slipped discs from a back injury along with the arthritis.""",10,28-Aug-17,3
41068,Acetaminophen / oxycodone,Chronic Pain,"""Today was my first dose about noon, then second dose about 5:30pm. I have to confess I was a bit nervous about taking this med, I get panic attacks when taking a new meds especially because I could not find any patient reviews anywhere on the internet, guess I am the first. Also the large size and bright blue color did intimidate me. I have chronic pain from fibromyalgia, herniated disks in neck and back and now battling kidney stones. So far I have had no pain today and also have more energy than I have had in the last 6 months. Before I was on Percocet 10mg and Mscontin 15mg but had to change PM doc and she took my meds away and gave me Xartemis instead. If the rest of my days go as this one I think I will stay on this medication.""",8,17-Apr-14,66
40967,Acetaminophen / oxycodone,Chronic Pain,"""I have a spinal cord injury. I have been on 10/325 for over 2 years now.  Certain brands work better than others.  Generics don&#039;t contain the exact same recipe as each one.  So far I have experienced 3 different ones.

Amnea marked with IP204 are by far the best pain relief ever.
Endo which are yellow (and I don&#039;t have my old bottle) are worthless for pain relief, these gave me the runs majorly.
Mallinkrt Pharm is the new ones I just got and they are not taking the edge off the pain and giving me horrid constipation.

Unfortunately, if you are a pain patient you are labelled as an addict so telling your doctor that the pill doesn&#039;t work is worthless. Ask the pharmacist before what kind they have and let them know what ones work for you!""",10,23-Apr-17,19
69146,Celebrex,Rheumatoid Arthritis,"""Celebrex has been wonderful for me--I never thought I would be able to regain mobility as well as I have.  I haven&#039;t experienced any side effects at all.  It took weeks to work, but I couldn&#039;t be more pleased with it now.  I&#039;ve noticed on some of the comments here that it worked immediately for some people, but it&#039;s not always like that, so be patient and give it time--hope this helps!""",9,31-Aug-17,9
189233,Oxycodone,Chronic Pain,"""Im a ex flooring installer of 17 yrs (11 yrs non-union 6 union yrs) My back is wrecked, I have tears in 2 of my discs at L3/L4 and L4/L5 locations. I have no cartilage left anywhere in my lower back. My PCP put me thru the tests multiple MRI&#039;s/CT&#039;s injections, lots of predisone and then finally Norco. It took me a few days of being on Hydrocodone before the relief started, but relief it was! I gained much of my functionality back. I was moved up to the higher doses and then on to OxycontinER. Oxycontin had less side effects, and in general felt less wasted.
Im now on 60mg x3 daily with 20mg IR 3x daily. Its been very helpful in my life.""",9,26-Mar-16,62
230204,Meloxicam,Rheumatoid Arthritis,"""I have tried mobic for quite some time and just recently switched to celebrex.  Pros mobic is cheap but ineffective.  Pain is still horrible.  When I switched to celebrex made a huge difference.  Con of celebrex is its expensive but effective.""",1,26-Oct-16,17
57604,Acetaminophen / hydrocodone,Back Pain,"""I have herniated disc, osteoarthritis, degenerative disc disease, spinal stenosis, bone spurs, and more...I have been taking Norco 10/325 for 3 months now and have surgery coming up in June...spinal fusion and laminectomy of lumbar L4 L5.  Without this medication I would not be able to get out of bed most of my days and am very thankful to have somewhat of a quality of life.  I only take the entire 10 occasionally and break them in half to manage my pain.  I do occasionally get light headed and nauseated but I have found that I can avoid this by eating small meals throughout the day and drinking lots of water.""",8,26-May-16,52
57696,Acetaminophen / hydrocodone,Back Pain,"""I have had 24 surgeries over the past 18 years had a very severe fall this medication has made it possible for me to live a normal life I have heard of people abusing this drug  maybe I&#039;m the lucky 1 because if I take more than it says to take or too soon it makes me nauseous but only if I don&#039;t wait at least 5 hours between doses""",9,8-Aug-15,22
230330,Meloxicam,Osteoarthritis,"""Very effective in masking pain from my osteoarthritis. Felt mild stomach discomfort during initial use (first 3 days) but effective almost immediately (within first 30 minutes!) for pain relief. Stomach discomfort is not recurrent. The most effective medication I&#039;ve ever used for any pain-specific rx.""",10,29-Oct-13,78
